filename,year,doy,profile_idx,profile_num,date,index
RCA_sb_sp_temperature_2018_067_5595_8_V1.nc,2018,67,5595,8,2018-03-08,567
RCA_sb_sp_temperature_2018_067_5596_9_V1.nc,2018,67,5596,9,2018-03-08,568
RCA_sb_sp_temperature_2018_068_5597_1_V1.nc,2018,68,5597,1,2018-03-09,569
RCA_sb_sp_temperature_2018_068_5598_2_V1.nc,2018,68,5598,2,2018-03-09,570
RCA_sb_sp_temperature_2018_068_5599_3_V1.nc,2018,68,5599,3,2018-03-09,571
RCA_sb_sp_temperature_2018_068_5600_4_V1.nc,2018,68,5600,4,2018-03-09,572
RCA_sb_sp_temperature_2018_068_5601_5_V1.nc,2018,68,5601,5,2018-03-09,573
RCA_sb_sp_temperature_2018_068_5602_6_V1.nc,2018,68,5602,6,2018-03-09,574
RCA_sb_sp_temperature_2018_068_5603_7_V1.nc,2018,68,5603,7,2018-03-09,575
RCA_sb_sp_temperature_2018_068_5604_8_V1.nc,2018,68,5604,8,2018-03-09,576
RCA_sb_sp_temperature_2018_068_5605_9_V1.nc,2018,68,5605,9,2018-03-09,577
RCA_sb_sp_temperature_2018_069_5606_1_V1.nc,2018,69,5606,1,2018-03-10,578
RCA_sb_sp_temperature_2018_069_5607_2_V1.nc,2018,69,5607,2,2018-03-10,579
RCA_sb_sp_temperature_2018_069_5608_3_V1.nc,2018,69,5608,3,2018-03-10,580
RCA_sb_sp_temperature_2018_069_5609_4_V1.nc,2018,69,5609,4,2018-03-10,581
RCA_sb_sp_temperature_2018_069_5610_5_V1.nc,2018,69,5610,5,2018-03-10,582
RCA_sb_sp_temperature_2018_069_5611_6_V1.nc,2018,69,5611,6,2018-03-10,583
RCA_sb_sp_temperature_2018_069_5612_7_V1.nc,2018,69,5612,7,2018-03-10,584
RCA_sb_sp_temperature_2018_069_5613_8_V1.nc,2018,69,5613,8,2018-03-10,585
RCA_sb_sp_temperature_2018_071_5614_1_V1.nc,2018,71,5614,1,2018-03-12,586
RCA_sb_sp_temperature_2018_071_5615_2_V1.nc,2018,71,5615,2,2018-03-12,587
RCA_sb_sp_temperature_2018_072_5616_1_V1.nc,2018,72,5616,1,2018-03-13,588
RCA_sb_sp_temperature_2018_072_5617_2_V1.nc,2018,72,5617,2,2018-03-13,589
RCA_sb_sp_temperature_2018_072_5618_3_V1.nc,2018,72,5618,3,2018-03-13,590
RCA_sb_sp_temperature_2018_072_5619_4_V1.nc,2018,72,5619,4,2018-03-13,591
RCA_sb_sp_temperature_2018_072_5620_5_V1.nc,2018,72,5620,5,2018-03-13,592
RCA_sb_sp_temperature_2018_072_5621_6_V1.nc,2018,72,5621,6,2018-03-13,593
RCA_sb_sp_temperature_2018_072_5622_7_V1.nc,2018,72,5622,7,2018-03-13,594
RCA_sb_sp_temperature_2018_072_5623_8_V1.nc,2018,72,5623,8,2018-03-13,595
RCA_sb_sp_temperature_2018_072_5624_9_V1.nc,2018,72,5624,9,2018-03-13,596
RCA_sb_sp_temperature_2018_073_5625_1_V1.nc,2018,73,5625,1,2018-03-14,597
RCA_sb_sp_temperature_2018_073_5626_2_V1.nc,2018,73,5626,2,2018-03-14,598
RCA_sb_sp_temperature_2018_073_5627_3_V1.nc,2018,73,5627,3,2018-03-14,599
RCA_sb_sp_temperature_2018_073_5628_4_V1.nc,2018,73,5628,4,2018-03-14,600
RCA_sb_sp_temperature_2018_073_5629_5_V1.nc,2018,73,5629,5,2018-03-14,601
RCA_sb_sp_temperature_2018_073_5630_6_V1.nc,2018,73,5630,6,2018-03-14,602
RCA_sb_sp_temperature_2018_073_5631_7_V1.nc,2018,73,5631,7,2018-03-14,603
RCA_sb_sp_temperature_2018_073_5632_8_V1.nc,2018,73,5632,8,2018-03-14,604
RCA_sb_sp_temperature_2018_073_5633_9_V1.nc,2018,73,5633,9,2018-03-14,605
RCA_sb_sp_temperature_2018_074_5634_1_V1.nc,2018,74,5634,1,2018-03-15,606
RCA_sb_sp_temperature_2018_175_5635_1_V1.nc,2018,175,5635,1,2018-06-24,607
RCA_sb_sp_temperature_2018_175_5636_2_V1.nc,2018,175,5636,2,2018-06-24,608
RCA_sb_sp_temperature_2018_175_5637_3_V1.nc,2018,175,5637,3,2018-06-24,609
RCA_sb_sp_temperature_2018_175_5638_4_V1.nc,2018,175,5638,4,2018-06-24,610
RCA_sb_sp_temperature_2018_176_5639_1_V1.nc,2018,176,5639,1,2018-06-25,611
RCA_sb_sp_temperature_2018_176_5640_2_V1.nc,2018,176,5640,2,2018-06-25,612
RCA_sb_sp_temperature_2018_176_5641_3_V1.nc,2018,176,5641,3,2018-06-25,613
RCA_sb_sp_temperature_2018_176_5642_4_V1.nc,2018,176,5642,4,2018-06-25,614
RCA_sb_sp_temperature_2018_176_5643_5_V1.nc,2018,176,5643,5,2018-06-25,615
RCA_sb_sp_temperature_2018_176_5644_6_V1.nc,2018,176,5644,6,2018-06-25,616
RCA_sb_sp_temperature_2018_176_5645_7_V1.nc,2018,176,5645,7,2018-06-25,617
RCA_sb_sp_temperature_2018_177_5646_1_V1.nc,2018,177,5646,1,2018-06-26,618
RCA_sb_sp_temperature_2018_177_5647_2_V1.nc,2018,177,5647,2,2018-06-26,619
RCA_sb_sp_temperature_2018_177_5648_3_V1.nc,2018,177,5648,3,2018-06-26,620
RCA_sb_sp_temperature_2018_177_5649_4_V1.nc,2018,177,5649,4,2018-06-26,621
RCA_sb_sp_temperature_2018_177_5650_5_V1.nc,2018,177,5650,5,2018-06-26,622
RCA_sb_sp_temperature_2018_177_5651_6_V1.nc,2018,177,5651,6,2018-06-26,623
RCA_sb_sp_temperature_2018_177_5652_7_V1.nc,2018,177,5652,7,2018-06-26,624
RCA_sb_sp_temperature_2018_177_5653_8_V1.nc,2018,177,5653,8,2018-06-26,625
RCA_sb_sp_temperature_2018_177_5654_9_V1.nc,2018,177,5654,9,2018-06-26,626
RCA_sb_sp_temperature_2018_178_5655_1_V1.nc,2018,178,5655,1,2018-06-27,627
RCA_sb_sp_temperature_2018_178_5656_2_V1.nc,2018,178,5656,2,2018-06-27,628
RCA_sb_sp_temperature_2018_178_5657_3_V1.nc,2018,178,5657,3,2018-06-27,629
RCA_sb_sp_temperature_2018_178_5658_4_V1.nc,2018,178,5658,4,2018-06-27,630
RCA_sb_sp_temperature_2018_178_5659_5_V1.nc,2018,178,5659,5,2018-06-27,631
RCA_sb_sp_temperature_2018_178_5660_6_V1.nc,2018,178,5660,6,2018-06-27,632
RCA_sb_sp_temperature_2018_178_5661_7_V1.nc,2018,178,5661,7,2018-06-27,633
RCA_sb_sp_temperature_2018_178_5662_8_V1.nc,2018,178,5662,8,2018-06-27,634
RCA_sb_sp_temperature_2018_178_5663_9_V1.nc,2018,178,5663,9,2018-06-27,635
RCA_sb_sp_temperature_2018_179_5664_1_V1.nc,2018,179,5664,1,2018-06-28,636
RCA_sb_sp_temperature_2018_179_5665_2_V1.nc,2018,179,5665,2,2018-06-28,637
RCA_sb_sp_temperature_2018_180_5666_1_V1.nc,2018,180,5666,1,2018-06-29,638
RCA_sb_sp_temperature_2018_180_5667_2_V1.nc,2018,180,5667,2,2018-06-29,639
RCA_sb_sp_temperature_2018_180_5668_3_V1.nc,2018,180,5668,3,2018-06-29,640
RCA_sb_sp_temperature_2018_180_5669_4_V1.nc,2018,180,5669,4,2018-06-29,641
RCA_sb_sp_temperature_2018_180_5670_5_V1.nc,2018,180,5670,5,2018-06-29,642
RCA_sb_sp_temperature_2018_180_5671_6_V1.nc,2018,180,5671,6,2018-06-29,643
RCA_sb_sp_temperature_2018_180_5672_7_V1.nc,2018,180,5672,7,2018-06-29,644
RCA_sb_sp_temperature_2018_180_5673_8_V1.nc,2018,180,5673,8,2018-06-29,645
RCA_sb_sp_temperature_2018_180_5674_9_V1.nc,2018,180,5674,9,2018-06-29,646
RCA_sb_sp_temperature_2018_191_5675_1_V1.nc,2018,191,5675,1,2018-07-10,647
RCA_sb_sp_temperature_2018_191_5676_2_V1.nc,2018,191,5676,2,2018-07-10,648
RCA_sb_sp_temperature_2018_191_5677_3_V1.nc,2018,191,5677,3,2018-07-10,649
RCA_sb_sp_temperature_2018_192_5678_1_V1.nc,2018,192,5678,1,2018-07-11,650
RCA_sb_sp_temperature_2018_192_5679_2_V1.nc,2018,192,5679,2,2018-07-11,651
RCA_sb_sp_temperature_2018_192_5680_3_V1.nc,2018,192,5680,3,2018-07-11,652
RCA_sb_sp_temperature_2018_192_5681_4_V1.nc,2018,192,5681,4,2018-07-11,653
RCA_sb_sp_temperature_2018_192_5682_5_V1.nc,2018,192,5682,5,2018-07-11,654
RCA_sb_sp_temperature_2018_192_5683_6_V1.nc,2018,192,5683,6,2018-07-11,655
RCA_sb_sp_temperature_2018_192_5684_7_V1.nc,2018,192,5684,7,2018-07-11,656
RCA_sb_sp_temperature_2018_192_5685_8_V1.nc,2018,192,5685,8,2018-07-11,657
RCA_sb_sp_temperature_2018_192_5686_9_V1.nc,2018,192,5686,9,2018-07-11,658
RCA_sb_sp_temperature_2018_193_5687_1_V1.nc,2018,193,5687,1,2018-07-12,659
RCA_sb_sp_temperature_2018_193_5688_2_V1.nc,2018,193,5688,2,2018-07-12,660
RCA_sb_sp_temperature_2018_193_5689_3_V1.nc,2018,193,5689,3,2018-07-12,661
RCA_sb_sp_temperature_2018_193_5690_4_V1.nc,2018,193,5690,4,2018-07-12,662
RCA_sb_sp_temperature_2018_193_5691_5_V1.nc,2018,193,5691,5,2018-07-12,663
RCA_sb_sp_temperature_2018_193_5692_6_V1.nc,2018,193,5692,6,2018-07-12,664
RCA_sb_sp_temperature_2018_193_5693_7_V1.nc,2018,193,5693,7,2018-07-12,665
RCA_sb_sp_temperature_2018_193_5694_8_V1.nc,2018,193,5694,8,2018-07-12,666
RCA_sb_sp_temperature_2018_193_5695_9_V1.nc,2018,193,5695,9,2018-07-12,667
RCA_sb_sp_temperature_2018_194_5696_1_V1.nc,2018,194,5696,1,2018-07-13,668
RCA_sb_sp_temperature_2018_194_5697_2_V1.nc,2018,194,5697,2,2018-07-13,669
RCA_sb_sp_temperature_2018_194_5698_3_V1.nc,2018,194,5698,3,2018-07-13,670
RCA_sb_sp_temperature_2018_194_5699_4_V1.nc,2018,194,5699,4,2018-07-13,671
RCA_sb_sp_temperature_2018_194_5700_5_V1.nc,2018,194,5700,5,2018-07-13,672
RCA_sb_sp_temperature_2018_194_5701_6_V1.nc,2018,194,5701,6,2018-07-13,673
RCA_sb_sp_temperature_2018_194_5702_7_V1.nc,2018,194,5702,7,2018-07-13,674
RCA_sb_sp_temperature_2018_194_5703_8_V1.nc,2018,194,5703,8,2018-07-13,675
RCA_sb_sp_temperature_2018_195_5704_1_V1.nc,2018,195,5704,1,2018-07-14,676
RCA_sb_sp_temperature_2018_195_5705_2_V1.nc,2018,195,5705,2,2018-07-14,677
RCA_sb_sp_temperature_2018_195_5706_3_V1.nc,2018,195,5706,3,2018-07-14,678
RCA_sb_sp_temperature_2018_195_5707_4_V1.nc,2018,195,5707,4,2018-07-14,679
RCA_sb_sp_temperature_2018_195_5708_5_V1.nc,2018,195,5708,5,2018-07-14,680
RCA_sb_sp_temperature_2018_195_5709_6_V1.nc,2018,195,5709,6,2018-07-14,681
RCA_sb_sp_temperature_2018_196_5710_1_V1.nc,2018,196,5710,1,2018-07-15,682
RCA_sb_sp_temperature_2018_196_5711_2_V1.nc,2018,196,5711,2,2018-07-15,683
RCA_sb_sp_temperature_2018_196_5712_3_V1.nc,2018,196,5712,3,2018-07-15,684
RCA_sb_sp_temperature_2018_196_5713_4_V1.nc,2018,196,5713,4,2018-07-15,685
RCA_sb_sp_temperature_2018_196_5714_5_V1.nc,2018,196,5714,5,2018-07-15,686
RCA_sb_sp_temperature_2018_196_5715_6_V1.nc,2018,196,5715,6,2018-07-15,687
RCA_sb_sp_temperature_2018_196_5716_7_V1.nc,2018,196,5716,7,2018-07-15,688
RCA_sb_sp_temperature_2018_196_5717_8_V1.nc,2018,196,5717,8,2018-07-15,689
RCA_sb_sp_temperature_2018_196_5718_9_V1.nc,2018,196,5718,9,2018-07-15,690
RCA_sb_sp_temperature_2018_197_5719_1_V1.nc,2018,197,5719,1,2018-07-16,691
RCA_sb_sp_temperature_2018_197_5720_2_V1.nc,2018,197,5720,2,2018-07-16,692
RCA_sb_sp_temperature_2018_197_5721_3_V1.nc,2018,197,5721,3,2018-07-16,693
RCA_sb_sp_temperature_2018_197_5722_4_V1.nc,2018,197,5722,4,2018-07-16,694
RCA_sb_sp_temperature_2018_197_5723_5_V1.nc,2018,197,5723,5,2018-07-16,695
RCA_sb_sp_temperature_2018_197_5724_6_V1.nc,2018,197,5724,6,2018-07-16,696
RCA_sb_sp_temperature_2018_197_5725_7_V1.nc,2018,197,5725,7,2018-07-16,697
RCA_sb_sp_temperature_2018_197_5726_8_V1.nc,2018,197,5726,8,2018-07-16,698
RCA_sb_sp_temperature_2018_197_5727_9_V1.nc,2018,197,5727,9,2018-07-16,699
RCA_sb_sp_temperature_2018_198_5728_1_V1.nc,2018,198,5728,1,2018-07-17,700
RCA_sb_sp_temperature_2018_198_5729_2_V1.nc,2018,198,5729,2,2018-07-17,701
RCA_sb_sp_temperature_2018_198_5730_3_V1.nc,2018,198,5730,3,2018-07-17,702
RCA_sb_sp_temperature_2018_198_5731_4_V1.nc,2018,198,5731,4,2018-07-17,703
RCA_sb_sp_temperature_2018_198_5732_5_V1.nc,2018,198,5732,5,2018-07-17,704
RCA_sb_sp_temperature_2018_198_5733_6_V1.nc,2018,198,5733,6,2018-07-17,705
RCA_sb_sp_temperature_2018_198_5734_7_V1.nc,2018,198,5734,7,2018-07-17,706
RCA_sb_sp_temperature_2018_198_5735_8_V1.nc,2018,198,5735,8,2018-07-17,707
RCA_sb_sp_temperature_2018_198_5736_9_V1.nc,2018,198,5736,9,2018-07-17,708
RCA_sb_sp_temperature_2018_199_5737_1_V1.nc,2018,199,5737,1,2018-07-18,709
RCA_sb_sp_temperature_2018_199_5738_2_V1.nc,2018,199,5738,2,2018-07-18,710
RCA_sb_sp_temperature_2018_199_5739_3_V1.nc,2018,199,5739,3,2018-07-18,711
RCA_sb_sp_temperature_2018_199_5740_4_V1.nc,2018,199,5740,4,2018-07-18,712
RCA_sb_sp_temperature_2018_199_5741_5_V1.nc,2018,199,5741,5,2018-07-18,713
RCA_sb_sp_temperature_2018_199_5742_6_V1.nc,2018,199,5742,6,2018-07-18,714
RCA_sb_sp_temperature_2018_199_5743_7_V1.nc,2018,199,5743,7,2018-07-18,715
RCA_sb_sp_temperature_2018_199_5744_8_V1.nc,2018,199,5744,8,2018-07-18,716
RCA_sb_sp_temperature_2018_199_5745_9_V1.nc,2018,199,5745,9,2018-07-18,717
RCA_sb_sp_temperature_2018_200_5746_1_V1.nc,2018,200,5746,1,2018-07-19,718
RCA_sb_sp_temperature_2018_200_5747_2_V1.nc,2018,200,5747,2,2018-07-19,719
RCA_sb_sp_temperature_2018_200_5748_3_V1.nc,2018,200,5748,3,2018-07-19,720
RCA_sb_sp_temperature_2018_200_5749_4_V1.nc,2018,200,5749,4,2018-07-19,721
RCA_sb_sp_temperature_2018_200_5750_5_V1.nc,2018,200,5750,5,2018-07-19,722
RCA_sb_sp_temperature_2018_200_5751_6_V1.nc,2018,200,5751,6,2018-07-19,723
RCA_sb_sp_temperature_2018_200_5752_7_V1.nc,2018,200,5752,7,2018-07-19,724
RCA_sb_sp_temperature_2018_200_5753_8_V1.nc,2018,200,5753,8,2018-07-19,725
RCA_sb_sp_temperature_2018_200_5754_9_V1.nc,2018,200,5754,9,2018-07-19,726
RCA_sb_sp_temperature_2018_201_5755_1_V1.nc,2018,201,5755,1,2018-07-20,727
RCA_sb_sp_temperature_2018_201_5756_2_V1.nc,2018,201,5756,2,2018-07-20,728
RCA_sb_sp_temperature_2018_201_5757_3_V1.nc,2018,201,5757,3,2018-07-20,729
RCA_sb_sp_temperature_2018_201_5758_4_V1.nc,2018,201,5758,4,2018-07-20,730
RCA_sb_sp_temperature_2018_201_5759_5_V1.nc,2018,201,5759,5,2018-07-20,731
RCA_sb_sp_temperature_2018_201_5760_6_V1.nc,2018,201,5760,6,2018-07-20,732
RCA_sb_sp_temperature_2018_201_5761_7_V1.nc,2018,201,5761,7,2018-07-20,733
RCA_sb_sp_temperature_2018_201_5762_8_V1.nc,2018,201,5762,8,2018-07-20,734
RCA_sb_sp_temperature_2018_201_5763_9_V1.nc,2018,201,5763,9,2018-07-20,735
RCA_sb_sp_temperature_2018_202_5764_1_V1.nc,2018,202,5764,1,2018-07-21,736
RCA_sb_sp_temperature_2018_202_5765_2_V1.nc,2018,202,5765,2,2018-07-21,737
RCA_sb_sp_temperature_2018_202_5766_3_V1.nc,2018,202,5766,3,2018-07-21,738
RCA_sb_sp_temperature_2018_202_5767_4_V1.nc,2018,202,5767,4,2018-07-21,739
RCA_sb_sp_temperature_2018_202_5768_5_V1.nc,2018,202,5768,5,2018-07-21,740
RCA_sb_sp_temperature_2018_202_5769_6_V1.nc,2018,202,5769,6,2018-07-21,741
RCA_sb_sp_temperature_2018_202_5770_7_V1.nc,2018,202,5770,7,2018-07-21,742
RCA_sb_sp_temperature_2018_202_5771_8_V1.nc,2018,202,5771,8,2018-07-21,743
RCA_sb_sp_temperature_2018_202_5772_9_V1.nc,2018,202,5772,9,2018-07-21,744
RCA_sb_sp_temperature_2018_203_5773_1_V1.nc,2018,203,5773,1,2018-07-22,745
RCA_sb_sp_temperature_2018_203_5774_2_V1.nc,2018,203,5774,2,2018-07-22,746
RCA_sb_sp_temperature_2018_203_5775_3_V1.nc,2018,203,5775,3,2018-07-22,747
RCA_sb_sp_temperature_2018_203_5776_4_V1.nc,2018,203,5776,4,2018-07-22,748
RCA_sb_sp_temperature_2018_203_5777_5_V1.nc,2018,203,5777,5,2018-07-22,749
RCA_sb_sp_temperature_2018_203_5778_6_V1.nc,2018,203,5778,6,2018-07-22,750
RCA_sb_sp_temperature_2018_203_5779_7_V1.nc,2018,203,5779,7,2018-07-22,751
RCA_sb_sp_temperature_2018_203_5780_8_V1.nc,2018,203,5780,8,2018-07-22,752
RCA_sb_sp_temperature_2018_203_5781_9_V1.nc,2018,203,5781,9,2018-07-22,753
RCA_sb_sp_temperature_2018_204_5782_1_V1.nc,2018,204,5782,1,2018-07-23,754
RCA_sb_sp_temperature_2018_204_5783_2_V1.nc,2018,204,5783,2,2018-07-23,755
RCA_sb_sp_temperature_2018_204_5784_3_V1.nc,2018,204,5784,3,2018-07-23,756
RCA_sb_sp_temperature_2018_204_5785_4_V1.nc,2018,204,5785,4,2018-07-23,757
RCA_sb_sp_temperature_2018_204_5786_5_V1.nc,2018,204,5786,5,2018-07-23,758
RCA_sb_sp_temperature_2018_204_5787_6_V1.nc,2018,204,5787,6,2018-07-23,759
RCA_sb_sp_temperature_2018_204_5788_7_V1.nc,2018,204,5788,7,2018-07-23,760
RCA_sb_sp_temperature_2018_204_5789_8_V1.nc,2018,204,5789,8,2018-07-23,761
RCA_sb_sp_temperature_2018_204_5790_9_V1.nc,2018,204,5790,9,2018-07-23,762
RCA_sb_sp_temperature_2018_205_5791_1_V1.nc,2018,205,5791,1,2018-07-24,763
RCA_sb_sp_temperature_2018_205_5792_2_V1.nc,2018,205,5792,2,2018-07-24,764
RCA_sb_sp_temperature_2018_205_5793_3_V1.nc,2018,205,5793,3,2018-07-24,765
RCA_sb_sp_temperature_2018_205_5794_4_V1.nc,2018,205,5794,4,2018-07-24,766
RCA_sb_sp_temperature_2018_205_5795_5_V1.nc,2018,205,5795,5,2018-07-24,767
RCA_sb_sp_temperature_2018_205_5796_6_V1.nc,2018,205,5796,6,2018-07-24,768
RCA_sb_sp_temperature_2018_205_5797_7_V1.nc,2018,205,5797,7,2018-07-24,769
RCA_sb_sp_temperature_2018_205_5798_8_V1.nc,2018,205,5798,8,2018-07-24,770
RCA_sb_sp_temperature_2018_205_5799_9_V1.nc,2018,205,5799,9,2018-07-24,771
RCA_sb_sp_temperature_2018_206_5800_1_V1.nc,2018,206,5800,1,2018-07-25,772
RCA_sb_sp_temperature_2018_206_5801_2_V1.nc,2018,206,5801,2,2018-07-25,773
RCA_sb_sp_temperature_2018_206_5802_3_V1.nc,2018,206,5802,3,2018-07-25,774
RCA_sb_sp_temperature_2018_206_5803_4_V1.nc,2018,206,5803,4,2018-07-25,775
RCA_sb_sp_temperature_2018_206_5804_5_V1.nc,2018,206,5804,5,2018-07-25,776
RCA_sb_sp_temperature_2018_206_5805_6_V1.nc,2018,206,5805,6,2018-07-25,777
RCA_sb_sp_temperature_2018_206_5806_7_V1.nc,2018,206,5806,7,2018-07-25,778
RCA_sb_sp_temperature_2018_206_5807_8_V1.nc,2018,206,5807,8,2018-07-25,779
RCA_sb_sp_temperature_2018_206_5808_9_V1.nc,2018,206,5808,9,2018-07-25,780
RCA_sb_sp_temperature_2018_207_5809_1_V1.nc,2018,207,5809,1,2018-07-26,781
RCA_sb_sp_temperature_2018_207_5810_2_V1.nc,2018,207,5810,2,2018-07-26,782
RCA_sb_sp_temperature_2018_207_5811_3_V1.nc,2018,207,5811,3,2018-07-26,783
RCA_sb_sp_temperature_2018_207_5812_4_V1.nc,2018,207,5812,4,2018-07-26,784
RCA_sb_sp_temperature_2018_207_5813_5_V1.nc,2018,207,5813,5,2018-07-26,785
RCA_sb_sp_temperature_2018_207_5814_6_V1.nc,2018,207,5814,6,2018-07-26,786
RCA_sb_sp_temperature_2018_207_5815_7_V1.nc,2018,207,5815,7,2018-07-26,787
RCA_sb_sp_temperature_2018_207_5816_8_V1.nc,2018,207,5816,8,2018-07-26,788
RCA_sb_sp_temperature_2018_207_5817_9_V1.nc,2018,207,5817,9,2018-07-26,789
RCA_sb_sp_temperature_2018_208_5818_1_V1.nc,2018,208,5818,1,2018-07-27,790
RCA_sb_sp_temperature_2018_208_5819_2_V1.nc,2018,208,5819,2,2018-07-27,791
RCA_sb_sp_temperature_2018_208_5820_3_V1.nc,2018,208,5820,3,2018-07-27,792
RCA_sb_sp_temperature_2018_208_5821_4_V1.nc,2018,208,5821,4,2018-07-27,793
RCA_sb_sp_temperature_2018_208_5822_5_V1.nc,2018,208,5822,5,2018-07-27,794
RCA_sb_sp_temperature_2018_208_5823_6_V1.nc,2018,208,5823,6,2018-07-27,795
RCA_sb_sp_temperature_2018_208_5824_7_V1.nc,2018,208,5824,7,2018-07-27,796
RCA_sb_sp_temperature_2018_208_5825_8_V1.nc,2018,208,5825,8,2018-07-27,797
RCA_sb_sp_temperature_2018_208_5826_9_V1.nc,2018,208,5826,9,2018-07-27,798
RCA_sb_sp_temperature_2018_209_5827_1_V1.nc,2018,209,5827,1,2018-07-28,799
RCA_sb_sp_temperature_2018_209_5828_2_V1.nc,2018,209,5828,2,2018-07-28,800
RCA_sb_sp_temperature_2018_209_5829_3_V1.nc,2018,209,5829,3,2018-07-28,801
RCA_sb_sp_temperature_2018_209_5830_4_V1.nc,2018,209,5830,4,2018-07-28,802
RCA_sb_sp_temperature_2018_209_5831_5_V1.nc,2018,209,5831,5,2018-07-28,803
RCA_sb_sp_temperature_2018_209_5832_6_V1.nc,2018,209,5832,6,2018-07-28,804
RCA_sb_sp_temperature_2018_209_5833_7_V1.nc,2018,209,5833,7,2018-07-28,805
RCA_sb_sp_temperature_2018_209_5834_8_V1.nc,2018,209,5834,8,2018-07-28,806
RCA_sb_sp_temperature_2018_209_5835_9_V1.nc,2018,209,5835,9,2018-07-28,807
RCA_sb_sp_temperature_2018_210_5836_1_V1.nc,2018,210,5836,1,2018-07-29,808
RCA_sb_sp_temperature_2018_210_5837_2_V1.nc,2018,210,5837,2,2018-07-29,809
RCA_sb_sp_temperature_2018_210_5838_3_V1.nc,2018,210,5838,3,2018-07-29,810
RCA_sb_sp_temperature_2018_210_5839_4_V1.nc,2018,210,5839,4,2018-07-29,811
RCA_sb_sp_temperature_2018_210_5840_5_V1.nc,2018,210,5840,5,2018-07-29,812
RCA_sb_sp_temperature_2018_210_5841_6_V1.nc,2018,210,5841,6,2018-07-29,813
RCA_sb_sp_temperature_2018_210_5842_7_V1.nc,2018,210,5842,7,2018-07-29,814
RCA_sb_sp_temperature_2018_210_5843_8_V1.nc,2018,210,5843,8,2018-07-29,815
RCA_sb_sp_temperature_2018_210_5844_9_V1.nc,2018,210,5844,9,2018-07-29,816
RCA_sb_sp_temperature_2018_211_5845_1_V1.nc,2018,211,5845,1,2018-07-30,817
RCA_sb_sp_temperature_2018_211_5846_2_V1.nc,2018,211,5846,2,2018-07-30,818
RCA_sb_sp_temperature_2018_211_5847_3_V1.nc,2018,211,5847,3,2018-07-30,819
RCA_sb_sp_temperature_2018_211_5848_4_V1.nc,2018,211,5848,4,2018-07-30,820
RCA_sb_sp_temperature_2018_211_5849_5_V1.nc,2018,211,5849,5,2018-07-30,821
RCA_sb_sp_temperature_2018_211_5850_6_V1.nc,2018,211,5850,6,2018-07-30,822
RCA_sb_sp_temperature_2018_211_5851_7_V1.nc,2018,211,5851,7,2018-07-30,823
RCA_sb_sp_temperature_2018_211_5852_8_V1.nc,2018,211,5852,8,2018-07-30,824
RCA_sb_sp_temperature_2018_211_5853_9_V1.nc,2018,211,5853,9,2018-07-30,825
RCA_sb_sp_temperature_2018_212_5854_1_V1.nc,2018,212,5854,1,2018-07-31,826
RCA_sb_sp_temperature_2018_212_5855_2_V1.nc,2018,212,5855,2,2018-07-31,827
RCA_sb_sp_temperature_2018_212_5856_3_V1.nc,2018,212,5856,3,2018-07-31,828
RCA_sb_sp_temperature_2018_212_5857_4_V1.nc,2018,212,5857,4,2018-07-31,829
RCA_sb_sp_temperature_2018_212_5858_5_V1.nc,2018,212,5858,5,2018-07-31,830
RCA_sb_sp_temperature_2018_212_5859_6_V1.nc,2018,212,5859,6,2018-07-31,831
RCA_sb_sp_temperature_2018_212_5860_7_V1.nc,2018,212,5860,7,2018-07-31,832
RCA_sb_sp_temperature_2018_212_5861_8_V1.nc,2018,212,5861,8,2018-07-31,833
RCA_sb_sp_temperature_2018_212_5862_9_V1.nc,2018,212,5862,9,2018-07-31,834
RCA_sb_sp_temperature_2018_213_5863_1_V1.nc,2018,213,5863,1,2018-08-01,835
RCA_sb_sp_temperature_2018_213_5864_2_V1.nc,2018,213,5864,2,2018-08-01,836
RCA_sb_sp_temperature_2018_213_5865_3_V1.nc,2018,213,5865,3,2018-08-01,837
RCA_sb_sp_temperature_2018_213_5866_4_V1.nc,2018,213,5866,4,2018-08-01,838
RCA_sb_sp_temperature_2018_213_5867_5_V1.nc,2018,213,5867,5,2018-08-01,839
RCA_sb_sp_temperature_2018_213_5868_6_V1.nc,2018,213,5868,6,2018-08-01,840
RCA_sb_sp_temperature_2018_213_5869_7_V1.nc,2018,213,5869,7,2018-08-01,841
RCA_sb_sp_temperature_2018_213_5870_8_V1.nc,2018,213,5870,8,2018-08-01,842
RCA_sb_sp_temperature_2018_213_5871_9_V1.nc,2018,213,5871,9,2018-08-01,843
RCA_sb_sp_temperature_2018_214_5872_1_V1.nc,2018,214,5872,1,2018-08-02,844
RCA_sb_sp_temperature_2018_214_5873_2_V1.nc,2018,214,5873,2,2018-08-02,845
RCA_sb_sp_temperature_2018_214_5874_3_V1.nc,2018,214,5874,3,2018-08-02,846
RCA_sb_sp_temperature_2018_214_5875_4_V1.nc,2018,214,5875,4,2018-08-02,847
RCA_sb_sp_temperature_2018_214_5876_5_V1.nc,2018,214,5876,5,2018-08-02,848
RCA_sb_sp_temperature_2018_214_5877_6_V1.nc,2018,214,5877,6,2018-08-02,849
RCA_sb_sp_temperature_2018_214_5878_7_V1.nc,2018,214,5878,7,2018-08-02,850
RCA_sb_sp_temperature_2018_214_5879_8_V1.nc,2018,214,5879,8,2018-08-02,851
