year,doy,profile_idx,profile_num,date,index,cluster,month
2017,317,4656,3,2017-11-13,3996,0,11
2017,317,4657,4,2017-11-13,3997,0,11
2017,317,4658,5,2017-11-13,3998,0,11
2017,317,4659,6,2017-11-13,3999,0,11
2017,317,4660,7,2017-11-13,4000,0,11
2017,317,4661,8,2017-11-13,4001,0,11
2017,319,4662,1,2017-11-15,4002,0,11
2017,319,4663,2,2017-11-15,4003,0,11
2017,319,4664,3,2017-11-15,4004,0,11
2017,319,4665,4,2017-11-15,4005,0,11
2017,319,4666,5,2017-11-15,4006,0,11
2017,319,4667,6,2017-11-15,4007,0,11
2017,319,4668,7,2017-11-15,4008,0,11
2017,319,4669,8,2017-11-15,4009,0,11
2017,319,4670,9,2017-11-15,4010,0,11
2017,320,4671,1,2017-11-16,4011,0,11
2017,320,4672,2,2017-11-16,4012,0,11
2017,320,4673,3,2017-11-16,4013,0,11
2017,320,4674,4,2017-11-16,4014,0,11
2017,320,4675,5,2017-11-16,4015,0,11
2017,320,4676,6,2017-11-16,4016,0,11
2017,320,4677,7,2017-11-16,4017,0,11
2017,320,4678,8,2017-11-16,4018,0,11
2017,320,4679,9,2017-11-16,4019,0,11
2017,321,4680,1,2017-11-17,4020,0,11
2017,321,4681,2,2017-11-17,4021,0,11
2017,321,4682,3,2017-11-17,4022,0,11
2017,321,4683,4,2017-11-17,4023,0,11
2017,321,4684,5,2017-11-17,4024,0,11
2017,321,4685,6,2017-11-17,4025,0,11
2017,321,4686,7,2017-11-17,4026,0,11
2017,321,4687,8,2017-11-17,4027,0,11
2017,321,4688,9,2017-11-17,4028,0,11
2017,322,4689,1,2017-11-18,4029,0,11
2017,322,4690,2,2017-11-18,4030,0,11
2017,322,4691,3,2017-11-18,4031,0,11
2017,322,4692,4,2017-11-18,4032,0,11
2017,322,4693,5,2017-11-18,4033,0,11
2017,322,4694,6,2017-11-18,4034,0,11
2017,322,4695,7,2017-11-18,4035,0,11
2017,322,4696,8,2017-11-18,4036,0,11
2017,322,4697,9,2017-11-18,4037,0,11
2017,323,4698,1,2017-11-19,4038,0,11
2017,323,4699,2,2017-11-19,4039,0,11
2017,323,4700,3,2017-11-19,4040,0,11
2017,323,4701,4,2017-11-19,4041,0,11
2017,323,4702,5,2017-11-19,4042,0,11
2017,323,4703,6,2017-11-19,4043,0,11
2017,323,4704,7,2017-11-19,4044,0,11
2017,323,4705,8,2017-11-19,4045,0,11
2017,323,4706,9,2017-11-19,4046,0,11
2017,324,4707,1,2017-11-20,4047,0,11
2017,324,4708,2,2017-11-20,4048,0,11
2017,325,4709,1,2017-11-21,4049,0,11
2017,325,4710,2,2017-11-21,4050,0,11
2017,325,4711,3,2017-11-21,4051,0,11
2017,325,4712,4,2017-11-21,4052,0,11
2017,325,4713,5,2017-11-21,4053,0,11
2017,325,4714,6,2017-11-21,4054,0,11
2017,325,4715,7,2017-11-21,4055,0,11
2017,326,4716,1,2017-11-22,4056,0,11
2017,326,4717,2,2017-11-22,4057,0,11
2017,327,4718,1,2017-11-23,4058,0,11
2017,327,4719,2,2017-11-23,4059,0,11
2017,327,4720,3,2017-11-23,4060,0,11
2017,327,4721,4,2017-11-23,4061,0,11
2017,327,4722,5,2017-11-23,4062,0,11
2017,327,4723,6,2017-11-23,4063,0,11
2017,327,4724,7,2017-11-23,4064,0,11
2017,327,4725,8,2017-11-23,4065,0,11
2017,327,4726,9,2017-11-23,4066,0,11
2017,328,4727,1,2017-11-24,4067,0,11
2017,328,4728,2,2017-11-24,4068,0,11
2017,328,4729,3,2017-11-24,4069,0,11
2017,328,4730,4,2017-11-24,4070,0,11
2017,328,4731,5,2017-11-24,4071,0,11
2017,328,4732,6,2017-11-24,4072,0,11
2017,328,4733,7,2017-11-24,4073,0,11
2017,328,4734,8,2017-11-24,4074,0,11
2017,328,4735,9,2017-11-24,4075,0,11
2017,329,4736,1,2017-11-25,4076,0,11
2017,329,4737,2,2017-11-25,4077,0,11
2017,329,4738,3,2017-11-25,4078,0,11
2017,329,4739,4,2017-11-25,4079,0,11
2017,329,4740,5,2017-11-25,4080,0,11
2017,329,4741,6,2017-11-25,4081,0,11
2017,329,4742,7,2017-11-25,4082,0,11
2017,329,4743,8,2017-11-25,4083,0,11
2017,329,4744,9,2017-11-25,4084,0,11
2017,330,4745,1,2017-11-26,4085,0,11
2017,330,4746,2,2017-11-26,4086,0,11
2017,330,4747,3,2017-11-26,4087,0,11
2017,330,4748,4,2017-11-26,4088,0,11
2017,330,4749,5,2017-11-26,4089,0,11
2017,330,4750,6,2017-11-26,4090,0,11
2017,330,4751,7,2017-11-26,4091,0,11
2017,330,4752,8,2017-11-26,4092,0,11
2017,330,4753,9,2017-11-26,4093,0,11
2017,331,4754,1,2017-11-27,4094,0,11
2017,331,4755,2,2017-11-27,4095,0,11
2017,331,4756,3,2017-11-27,4096,0,11
2017,331,4757,4,2017-11-27,4097,0,11
2017,331,4758,5,2017-11-27,4098,0,11
2017,331,4759,6,2017-11-27,4099,0,11
2017,331,4760,7,2017-11-27,4100,0,11
2017,331,4761,8,2017-11-27,4101,0,11
2017,331,4762,9,2017-11-27,4102,0,11
2017,332,4763,1,2017-11-28,4103,0,11
2017,332,4764,2,2017-11-28,4104,0,11
2017,332,4765,3,2017-11-28,4105,0,11
2017,332,4766,4,2017-11-28,4106,0,11
2017,332,4767,5,2017-11-28,4107,0,11
2017,332,4768,6,2017-11-28,4108,0,11
2017,332,4769,7,2017-11-28,4109,0,11
2017,332,4770,8,2017-11-28,4110,0,11
2017,332,4771,9,2017-11-28,4111,0,11
2017,333,4772,1,2017-11-29,4112,0,11
2017,333,4773,2,2017-11-29,4113,0,11
2017,333,4774,3,2017-11-29,4114,0,11
2017,333,4775,4,2017-11-29,4115,0,11
2017,333,4776,5,2017-11-29,4116,0,11
2017,333,4777,6,2017-11-29,4117,0,11
2017,333,4778,7,2017-11-29,4118,0,11
2017,333,4779,8,2017-11-29,4119,0,11
2017,333,4780,9,2017-11-29,4120,0,11
2017,334,4781,1,2017-11-30,4121,0,11
2017,334,4782,2,2017-11-30,4122,0,11
2017,334,4783,3,2017-11-30,4123,0,11
2017,334,4784,4,2017-11-30,4124,0,11
2017,334,4785,5,2017-11-30,4125,0,11
2017,334,4786,6,2017-11-30,4126,0,11
2017,334,4787,7,2017-11-30,4127,0,11
2017,334,4788,8,2017-11-30,4128,0,11
2017,337,4789,1,2017-12-03,4129,0,12
2017,337,4790,2,2017-12-03,4130,0,12
2017,337,4791,3,2017-12-03,4131,0,12
2017,338,4792,1,2017-12-04,4132,0,12
2017,338,4793,2,2017-12-04,4133,0,12
2017,338,4794,3,2017-12-04,4134,0,12
2017,338,4795,4,2017-12-04,4135,0,12
2017,338,4796,5,2017-12-04,4136,0,12
2017,338,4797,6,2017-12-04,4137,0,12
2017,338,4798,7,2017-12-04,4138,0,12
2017,338,4799,8,2017-12-04,4139,0,12
2017,338,4800,9,2017-12-04,4140,0,12
2017,339,4801,1,2017-12-05,4141,0,12
2017,339,4802,2,2017-12-05,4142,0,12
2017,339,4803,3,2017-12-05,4143,0,12
2017,339,4804,4,2017-12-05,4144,0,12
2017,339,4805,5,2017-12-05,4145,0,12
2017,339,4806,6,2017-12-05,4146,0,12
2017,339,4807,7,2017-12-05,4147,0,12
2017,339,4808,8,2017-12-05,4148,0,12
2017,339,4809,9,2017-12-05,4149,0,12
2017,340,4810,1,2017-12-06,4150,0,12
2017,340,4811,2,2017-12-06,4151,0,12
2017,340,4812,3,2017-12-06,4152,0,12
2017,340,4813,4,2017-12-06,4153,0,12
2017,340,4814,5,2017-12-06,4154,0,12
2017,340,4815,6,2017-12-06,4155,0,12
2017,340,4816,7,2017-12-06,4156,0,12
2017,340,4817,8,2017-12-06,4157,0,12
2017,340,4818,9,2017-12-06,4158,0,12
2017,341,4819,1,2017-12-07,4159,0,12
2017,341,4820,2,2017-12-07,4160,0,12
2017,341,4821,3,2017-12-07,4161,0,12
2017,341,4822,4,2017-12-07,4162,0,12
2017,341,4823,5,2017-12-07,4163,0,12
2017,341,4824,6,2017-12-07,4164,0,12
2017,341,4825,7,2017-12-07,4165,0,12
2017,341,4826,8,2017-12-07,4166,0,12
2017,341,4827,9,2017-12-07,4167,0,12
2017,342,4828,1,2017-12-08,4168,0,12
2017,342,4829,2,2017-12-08,4169,0,12
2017,342,4830,3,2017-12-08,4170,0,12
2017,342,4831,4,2017-12-08,4171,0,12
2017,342,4832,5,2017-12-08,4172,0,12
2017,342,4833,6,2017-12-08,4173,0,12
2017,342,4834,7,2017-12-08,4174,0,12
2017,342,4835,8,2017-12-08,4175,0,12
2017,342,4836,9,2017-12-08,4176,0,12
2017,345,4838,2,2017-12-11,4178,0,12
2017,345,4839,3,2017-12-11,4179,0,12
2017,345,4840,4,2017-12-11,4180,0,12
2017,345,4841,5,2017-12-11,4181,0,12
2017,346,4842,1,2017-12-12,4182,0,12
2017,346,4843,2,2017-12-12,4183,0,12
2017,346,4844,3,2017-12-12,4184,0,12
2017,346,4845,4,2017-12-12,4185,0,12
2017,346,4846,5,2017-12-12,4186,0,12
2017,346,4847,6,2017-12-12,4187,0,12
2017,346,4848,7,2017-12-12,4188,0,12
2017,346,4849,8,2017-12-12,4189,0,12
2017,346,4850,9,2017-12-12,4190,0,12
2017,347,4851,1,2017-12-13,4191,0,12
2017,347,4852,2,2017-12-13,4192,0,12
2017,347,4853,3,2017-12-13,4193,0,12
2017,347,4854,4,2017-12-13,4194,0,12
2017,347,4855,5,2017-12-13,4195,0,12
2017,347,4856,6,2017-12-13,4196,0,12
2017,347,4857,7,2017-12-13,4197,0,12
2017,347,4858,8,2017-12-13,4198,0,12
2017,347,4859,9,2017-12-13,4199,0,12
2017,348,4860,1,2017-12-14,4200,0,12
2017,348,4861,2,2017-12-14,4201,0,12
2017,348,4862,3,2017-12-14,4202,0,12
2017,348,4863,4,2017-12-14,4203,0,12
2017,348,4864,5,2017-12-14,4204,0,12
2017,348,4865,6,2017-12-14,4205,0,12
2017,348,4866,7,2017-12-14,4206,0,12
2017,348,4867,8,2017-12-14,4207,0,12
2017,348,4868,9,2017-12-14,4208,0,12
2017,349,4869,1,2017-12-15,4209,0,12
2017,349,4870,2,2017-12-15,4210,0,12
2017,349,4871,3,2017-12-15,4211,0,12
2017,349,4872,4,2017-12-15,4212,0,12
2017,349,4873,5,2017-12-15,4213,0,12
2017,349,4874,6,2017-12-15,4214,0,12
2017,349,4875,7,2017-12-15,4215,0,12
2017,349,4876,8,2017-12-15,4216,0,12
2017,349,4877,9,2017-12-15,4217,0,12
2017,350,4878,1,2017-12-16,4218,0,12
2017,350,4879,2,2017-12-16,4219,0,12
2017,350,4880,3,2017-12-16,4220,0,12
2017,350,4881,4,2017-12-16,4221,0,12
2017,350,4882,5,2017-12-16,4222,0,12
2017,350,4883,6,2017-12-16,4223,0,12
2017,350,4884,7,2017-12-16,4224,0,12
2017,350,4885,8,2017-12-16,4225,0,12
2017,350,4886,9,2017-12-16,4226,0,12
2017,351,4887,1,2017-12-17,4227,0,12
2017,351,4888,2,2017-12-17,4228,0,12
2017,351,4889,3,2017-12-17,4229,0,12
2017,351,4890,4,2017-12-17,4230,0,12
2017,351,4891,5,2017-12-17,4231,0,12
2017,351,4892,6,2017-12-17,4232,0,12
2017,351,4893,7,2017-12-17,4233,0,12
2017,351,4894,8,2017-12-17,4234,0,12
2017,351,4895,9,2017-12-17,4235,0,12
2017,352,4896,1,2017-12-18,4236,0,12
2017,352,4897,2,2017-12-18,4237,0,12
2017,352,4898,3,2017-12-18,4238,0,12
2017,352,4899,4,2017-12-18,4239,0,12
2017,352,4900,5,2017-12-18,4240,0,12
2017,352,4901,6,2017-12-18,4241,0,12
2017,352,4902,7,2017-12-18,4242,0,12
2017,352,4903,8,2017-12-18,4243,0,12
2017,352,4904,9,2017-12-18,4244,0,12
2017,353,4905,1,2017-12-19,4245,0,12
2017,353,4906,2,2017-12-19,4246,0,12
2017,353,4907,3,2017-12-19,4247,0,12
2017,353,4908,4,2017-12-19,4248,0,12
2017,353,4909,5,2017-12-19,4249,0,12
2017,353,4910,6,2017-12-19,4250,0,12
2017,353,4911,7,2017-12-19,4251,0,12
2017,353,4912,8,2017-12-19,4252,0,12
2017,353,4913,9,2017-12-19,4253,0,12
2017,354,4914,1,2017-12-20,4254,0,12
2017,354,4915,2,2017-12-20,4255,0,12
2017,354,4916,3,2017-12-20,4256,0,12
2017,354,4917,4,2017-12-20,4257,0,12
2017,354,4918,5,2017-12-20,4258,0,12
2017,354,4919,6,2017-12-20,4259,0,12
2017,354,4920,7,2017-12-20,4260,0,12
2017,354,4921,8,2017-12-20,4261,0,12
2017,354,4922,9,2017-12-20,4262,0,12
2017,355,4923,1,2017-12-21,4263,0,12
2017,355,4924,2,2017-12-21,4264,0,12
2017,355,4925,3,2017-12-21,4265,0,12
2017,355,4926,4,2017-12-21,4266,0,12
2017,355,4927,5,2017-12-21,4267,0,12
2017,355,4928,6,2017-12-21,4268,0,12
2017,355,4929,7,2017-12-21,4269,0,12
2017,355,4930,8,2017-12-21,4270,0,12
2017,355,4931,9,2017-12-21,4271,0,12
2017,356,4932,1,2017-12-22,4272,0,12
2017,356,4933,2,2017-12-22,4273,0,12
2017,356,4934,3,2017-12-22,4274,0,12
2017,356,4935,4,2017-12-22,4275,0,12
2017,356,4936,5,2017-12-22,4276,0,12
2017,356,4937,6,2017-12-22,4277,0,12
2017,356,4938,7,2017-12-22,4278,0,12
2017,356,4939,8,2017-12-22,4279,0,12
2017,356,4940,9,2017-12-22,4280,0,12
2017,357,4941,1,2017-12-23,4281,0,12
2017,357,4942,2,2017-12-23,4282,0,12
2017,357,4943,3,2017-12-23,4283,0,12
2017,357,4944,4,2017-12-23,4284,0,12
2017,357,4945,5,2017-12-23,4285,0,12
2017,357,4946,6,2017-12-23,4286,0,12
2017,357,4947,7,2017-12-23,4287,0,12
2017,357,4948,8,2017-12-23,4288,0,12
2017,357,4949,9,2017-12-23,4289,0,12
2017,358,4950,1,2017-12-24,4290,0,12
2017,358,4951,2,2017-12-24,4291,0,12
2017,358,4952,3,2017-12-24,4292,0,12
2017,358,4953,4,2017-12-24,4293,0,12
2017,358,4954,5,2017-12-24,4294,0,12
2017,358,4955,6,2017-12-24,4295,0,12
2017,358,4956,7,2017-12-24,4296,0,12
2017,358,4957,8,2017-12-24,4297,0,12
2017,358,4958,9,2017-12-24,4298,0,12
2017,359,4959,1,2017-12-25,4299,0,12
2017,359,4960,2,2017-12-25,4300,0,12
2017,359,4961,3,2017-12-25,4301,0,12
2017,359,4962,4,2017-12-25,4302,0,12
2017,359,4963,5,2017-12-25,4303,0,12
2017,359,4964,6,2017-12-25,4304,0,12
2017,359,4965,7,2017-12-25,4305,0,12
2017,359,4966,8,2017-12-25,4306,0,12
2017,359,4967,9,2017-12-25,4307,0,12
2017,360,4968,1,2017-12-26,4308,0,12
2017,360,4969,2,2017-12-26,4309,0,12
2017,360,4970,3,2017-12-26,4310,0,12
2017,360,4971,4,2017-12-26,4311,0,12
2017,360,4972,5,2017-12-26,4312,0,12
2017,360,4973,6,2017-12-26,4313,0,12
2017,360,4974,7,2017-12-26,4314,0,12
2017,360,4975,8,2017-12-26,4315,0,12
2017,360,4976,9,2017-12-26,4316,0,12
2017,361,4977,1,2017-12-27,4317,0,12
2017,361,4978,2,2017-12-27,4318,0,12
2017,361,4979,3,2017-12-27,4319,0,12
2017,361,4980,4,2017-12-27,4320,0,12
2017,361,4981,5,2017-12-27,4321,0,12
2017,361,4982,6,2017-12-27,4322,0,12
2017,361,4983,7,2017-12-27,4323,0,12
2017,361,4984,8,2017-12-27,4324,0,12
2017,361,4985,9,2017-12-27,4325,0,12
2017,362,4986,1,2017-12-28,4326,0,12
2017,362,4987,2,2017-12-28,4327,0,12
2017,362,4988,3,2017-12-28,4328,0,12
2017,362,4989,4,2017-12-28,4329,0,12
2017,362,4990,5,2017-12-28,4330,0,12
2017,362,4991,6,2017-12-28,4331,0,12
2017,362,4992,7,2017-12-28,4332,0,12
2017,362,4993,8,2017-12-28,4333,0,12
2017,362,4994,9,2017-12-28,4334,0,12
2017,363,4995,1,2017-12-29,4335,0,12
2017,363,4996,2,2017-12-29,4336,0,12
2017,363,4997,3,2017-12-29,4337,0,12
2017,363,4998,4,2017-12-29,4338,0,12
2017,363,4999,5,2017-12-29,4339,0,12
2017,363,5000,6,2017-12-29,4340,0,12
2017,363,5001,7,2017-12-29,4341,0,12
2017,363,5002,8,2017-12-29,4342,0,12
2017,363,5003,9,2017-12-29,4343,0,12
2017,364,5004,1,2017-12-30,4344,0,12
2017,364,5005,2,2017-12-30,4345,0,12
2017,364,5006,3,2017-12-30,4346,0,12
2017,364,5007,4,2017-12-30,4347,0,12
2017,364,5008,5,2017-12-30,4348,0,12
2017,364,5009,6,2017-12-30,4349,0,12
2017,364,5010,7,2017-12-30,4350,0,12
2017,364,5011,8,2017-12-30,4351,0,12
2017,364,5012,9,2017-12-30,4352,0,12
2017,365,5013,1,2017-12-31,4353,0,12
2017,365,5014,2,2017-12-31,4354,0,12
2017,365,5015,3,2017-12-31,4355,0,12
2017,365,5016,4,2017-12-31,4356,0,12
2017,365,5017,5,2017-12-31,4357,0,12
2017,365,5018,6,2017-12-31,4358,0,12
2017,365,5019,7,2017-12-31,4359,0,12
2017,365,5020,8,2017-12-31,4360,0,12
2017,365,5021,9,2017-12-31,4361,0,12
2018,1,5028,7,2018-01-01,4362,0,1
2018,1,5029,8,2018-01-01,4363,0,1
2018,1,5030,9,2018-01-01,4364,0,1
2018,2,5031,1,2018-01-02,4365,0,1
2018,2,5032,2,2018-01-02,4366,0,1
2018,2,5033,3,2018-01-02,4367,0,1
2018,2,5034,4,2018-01-02,4368,0,1
2018,2,5035,5,2018-01-02,4369,0,1
2018,2,5036,6,2018-01-02,4370,0,1
2018,2,5037,7,2018-01-02,4371,0,1
2018,2,5038,8,2018-01-02,4372,0,1
2018,2,5039,9,2018-01-02,4373,0,1
2018,3,5040,1,2018-01-03,4374,0,1
2018,3,5041,2,2018-01-03,4375,0,1
2018,3,5042,3,2018-01-03,4376,0,1
2018,3,5043,4,2018-01-03,4377,0,1
2018,3,5044,5,2018-01-03,4378,0,1
2018,3,5045,6,2018-01-03,4379,0,1
2018,3,5046,7,2018-01-03,4380,0,1
2018,3,5047,8,2018-01-03,4381,0,1
2018,3,5048,9,2018-01-03,4382,0,1
2018,4,5049,1,2018-01-04,4383,0,1
2018,4,5050,2,2018-01-04,4384,0,1
2018,4,5051,3,2018-01-04,4385,0,1
2018,4,5052,4,2018-01-04,4386,0,1
2018,4,5053,5,2018-01-04,4387,0,1
2018,4,5054,6,2018-01-04,4388,0,1
2018,4,5055,7,2018-01-04,4389,0,1
2018,4,5056,8,2018-01-04,4390,0,1
2018,4,5057,9,2018-01-04,4391,0,1
2018,5,5058,1,2018-01-05,4392,0,1
2018,5,5059,2,2018-01-05,4393,0,1
2018,5,5060,3,2018-01-05,4394,0,1
2018,5,5061,4,2018-01-05,4395,0,1
2018,5,5062,5,2018-01-05,4396,0,1
2018,5,5063,6,2018-01-05,4397,0,1
2018,6,5064,1,2018-01-06,4398,0,1
2018,6,5065,2,2018-01-06,4399,0,1
2018,6,5066,3,2018-01-06,4400,0,1
2018,6,5067,4,2018-01-06,4401,0,1
2018,6,5068,5,2018-01-06,4402,0,1
2018,6,5069,6,2018-01-06,4403,0,1
2018,6,5070,7,2018-01-06,4404,0,1
2018,6,5071,8,2018-01-06,4405,0,1
2018,6,5072,9,2018-01-06,4406,0,1
2018,7,5073,1,2018-01-07,4407,0,1
2018,7,5074,2,2018-01-07,4408,0,1
2018,7,5075,3,2018-01-07,4409,0,1
2018,7,5076,4,2018-01-07,4410,0,1
2018,7,5077,5,2018-01-07,4411,0,1
2018,7,5078,6,2018-01-07,4412,0,1
2018,7,5079,7,2018-01-07,4413,0,1
2018,7,5080,8,2018-01-07,4414,0,1
2018,7,5081,9,2018-01-07,4415,0,1
2018,8,5082,1,2018-01-08,4416,0,1
2018,8,5083,2,2018-01-08,4417,0,1
2018,8,5084,3,2018-01-08,4418,0,1
2018,8,5085,4,2018-01-08,4419,0,1
2018,8,5086,5,2018-01-08,4420,0,1
2018,8,5087,6,2018-01-08,4421,0,1
2018,8,5088,7,2018-01-08,4422,0,1
2018,8,5089,8,2018-01-08,4423,0,1
2018,8,5090,9,2018-01-08,4424,0,1
2018,9,5091,1,2018-01-09,4425,0,1
2018,9,5092,2,2018-01-09,4426,0,1
2018,9,5093,3,2018-01-09,4427,0,1
2018,9,5094,4,2018-01-09,4428,0,1
2018,9,5095,5,2018-01-09,4429,0,1
2018,9,5096,6,2018-01-09,4430,0,1
2018,9,5097,7,2018-01-09,4431,0,1
2018,9,5098,8,2018-01-09,4432,0,1
2018,9,5099,9,2018-01-09,4433,0,1
2018,10,5100,1,2018-01-10,4434,0,1
2018,10,5101,2,2018-01-10,4435,0,1
2018,10,5102,3,2018-01-10,4436,0,1
2018,10,5103,4,2018-01-10,4437,0,1
2018,10,5104,5,2018-01-10,4438,0,1
2018,10,5105,6,2018-01-10,4439,0,1
2018,10,5106,7,2018-01-10,4440,0,1
2018,10,5107,8,2018-01-10,4441,0,1
2018,10,5108,9,2018-01-10,4442,0,1
2018,11,5109,1,2018-01-11,4443,0,1
2018,11,5110,2,2018-01-11,4444,0,1
2018,11,5111,3,2018-01-11,4445,0,1
2018,11,5112,4,2018-01-11,4446,0,1
2018,11,5113,5,2018-01-11,4447,0,1
2018,11,5114,6,2018-01-11,4448,0,1
2018,11,5115,7,2018-01-11,4449,0,1
2018,11,5116,8,2018-01-11,4450,0,1
2018,11,5117,9,2018-01-11,4451,0,1
2018,12,5118,1,2018-01-12,4452,0,1
2018,12,5119,2,2018-01-12,4453,0,1
2018,12,5120,3,2018-01-12,4454,0,1
2018,12,5121,4,2018-01-12,4455,0,1
2018,12,5122,5,2018-01-12,4456,0,1
2018,12,5123,6,2018-01-12,4457,0,1
2018,12,5124,7,2018-01-12,4458,0,1
2018,12,5125,8,2018-01-12,4459,0,1
2018,12,5126,9,2018-01-12,4460,0,1
2018,13,5127,1,2018-01-13,4461,0,1
2018,13,5128,2,2018-01-13,4462,0,1
2018,13,5129,3,2018-01-13,4463,0,1
2018,13,5130,4,2018-01-13,4464,0,1
2018,13,5131,5,2018-01-13,4465,0,1
2018,13,5132,6,2018-01-13,4466,0,1
2018,13,5133,7,2018-01-13,4467,0,1
2018,13,5134,8,2018-01-13,4468,0,1
2018,13,5135,9,2018-01-13,4469,0,1
2018,14,5136,1,2018-01-14,4470,0,1
2018,14,5137,2,2018-01-14,4471,0,1
2018,14,5138,3,2018-01-14,4472,0,1
2018,14,5139,4,2018-01-14,4473,0,1
2018,14,5140,5,2018-01-14,4474,0,1
2018,14,5141,6,2018-01-14,4475,0,1
2018,14,5142,7,2018-01-14,4476,0,1
2018,14,5143,8,2018-01-14,4477,0,1
2018,14,5144,9,2018-01-14,4478,0,1
2018,15,5145,1,2018-01-15,4479,0,1
2018,15,5146,2,2018-01-15,4480,0,1
2018,15,5147,3,2018-01-15,4481,0,1
2018,15,5148,4,2018-01-15,4482,0,1
2018,15,5149,5,2018-01-15,4483,0,1
2018,15,5150,6,2018-01-15,4484,0,1
2018,15,5151,7,2018-01-15,4485,0,1
2018,15,5152,8,2018-01-15,4486,0,1
2018,15,5153,9,2018-01-15,4487,0,1
2018,16,5154,1,2018-01-16,4488,0,1
2018,16,5155,2,2018-01-16,4489,0,1
2018,16,5156,3,2018-01-16,4490,0,1
2018,16,5157,4,2018-01-16,4491,0,1
2018,16,5158,5,2018-01-16,4492,0,1
2018,16,5159,6,2018-01-16,4493,0,1
2018,16,5160,7,2018-01-16,4494,0,1
2018,16,5161,8,2018-01-16,4495,0,1
2018,16,5162,9,2018-01-16,4496,0,1
2018,17,5163,1,2018-01-17,4497,0,1
2018,17,5164,2,2018-01-17,4498,0,1
2018,17,5165,3,2018-01-17,4499,0,1
2018,17,5166,4,2018-01-17,4500,0,1
2018,17,5167,5,2018-01-17,4501,0,1
2018,17,5168,6,2018-01-17,4502,0,1
2018,17,5169,7,2018-01-17,4503,0,1
2018,17,5170,8,2018-01-17,4504,0,1
2018,17,5171,9,2018-01-17,4505,0,1
2018,18,5172,1,2018-01-18,4506,0,1
2018,18,5173,2,2018-01-18,4507,0,1
2018,18,5174,3,2018-01-18,4508,0,1
2018,18,5175,4,2018-01-18,4509,0,1
2018,18,5176,5,2018-01-18,4510,0,1
2018,18,5177,6,2018-01-18,4511,0,1
2018,18,5178,7,2018-01-18,4512,0,1
2018,18,5179,8,2018-01-18,4513,0,1
2018,18,5180,9,2018-01-18,4514,0,1
2018,19,5181,1,2018-01-19,4515,0,1
2018,19,5182,2,2018-01-19,4516,0,1
2018,20,5183,1,2018-01-20,4517,0,1
2018,20,5184,2,2018-01-20,4518,0,1
2018,20,5185,3,2018-01-20,4519,0,1
2018,20,5186,4,2018-01-20,4520,0,1
2018,20,5187,5,2018-01-20,4521,0,1
2018,20,5188,6,2018-01-20,4522,0,1
2018,20,5189,7,2018-01-20,4523,0,1
2018,20,5190,8,2018-01-20,4524,0,1
2018,20,5191,9,2018-01-20,4525,0,1
2018,21,5192,1,2018-01-21,4526,0,1
2018,21,5193,2,2018-01-21,4527,0,1
2018,21,5194,3,2018-01-21,4528,0,1
2018,21,5195,4,2018-01-21,4529,0,1
2018,21,5196,5,2018-01-21,4530,0,1
2018,21,5197,6,2018-01-21,4531,0,1
2018,21,5198,7,2018-01-21,4532,0,1
2018,21,5199,8,2018-01-21,4533,0,1
2018,21,5200,9,2018-01-21,4534,0,1
2018,22,5201,1,2018-01-22,4535,0,1
2018,22,5202,2,2018-01-22,4536,0,1
2018,22,5203,3,2018-01-22,4537,0,1
2018,22,5204,4,2018-01-22,4538,0,1
2018,22,5205,5,2018-01-22,4539,0,1
2018,22,5206,6,2018-01-22,4540,0,1
2018,22,5207,7,2018-01-22,4541,0,1
2018,22,5208,8,2018-01-22,4542,0,1
2018,22,5209,9,2018-01-22,4543,0,1
2018,23,5210,1,2018-01-23,4544,0,1
2018,23,5211,2,2018-01-23,4545,0,1
2018,23,5212,3,2018-01-23,4546,0,1
2018,23,5213,4,2018-01-23,4547,0,1
2018,23,5214,5,2018-01-23,4548,0,1
2018,23,5215,6,2018-01-23,4549,0,1
2018,23,5216,7,2018-01-23,4550,0,1
2018,23,5217,8,2018-01-23,4551,0,1
2018,23,5218,9,2018-01-23,4552,0,1
2018,24,5219,1,2018-01-24,4553,0,1
2018,24,5220,2,2018-01-24,4554,0,1
2018,24,5221,3,2018-01-24,4555,0,1
2018,24,5222,4,2018-01-24,4556,0,1
2018,24,5223,5,2018-01-24,4557,0,1
2018,24,5224,6,2018-01-24,4558,0,1
2018,24,5225,7,2018-01-24,4559,0,1
2018,24,5226,8,2018-01-24,4560,0,1
2018,24,5227,9,2018-01-24,4561,0,1
2018,25,5228,1,2018-01-25,4562,0,1
2018,25,5229,2,2018-01-25,4563,0,1
2018,25,5230,3,2018-01-25,4564,0,1
2018,25,5231,4,2018-01-25,4565,0,1
2018,25,5232,5,2018-01-25,4566,0,1
2018,25,5233,6,2018-01-25,4567,0,1
2018,26,5234,1,2018-01-26,4568,0,1
2018,26,5235,2,2018-01-26,4569,0,1
2018,26,5236,3,2018-01-26,4570,0,1
2018,26,5237,4,2018-01-26,4571,0,1
2018,26,5238,5,2018-01-26,4572,0,1
2018,26,5239,6,2018-01-26,4573,0,1
2018,26,5240,7,2018-01-26,4574,0,1
2018,26,5241,8,2018-01-26,4575,0,1
2018,26,5242,9,2018-01-26,4576,0,1
2018,27,5243,1,2018-01-27,4577,0,1
2018,27,5244,2,2018-01-27,4578,0,1
